ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
38634,variable,625249401508,Sterling Silver Hoop Earring Rhombus Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Buckle,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01LtQQXf1ouZxAljpOd_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01CbsPKk1ouZwymkioY_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01kd7Y7p1ouZwxHH8xD_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01yCIIlf1ouZwsR4GmS_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/19926157601_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
38723,variation,625249401508-1,Sterling Silver Hoop Earring Rhombus Zirconia Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01LtQQXf1ouZxAljpOd_3967795285-0-cib.jpg,,,625249401508,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
38633,variable,632812921786,Sterling Silver Drop Earring Irregular Pearl Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01UWjbrx1ouZwzUTLD3_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Vyianf1ouZx2Wg2tX_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Xjb5Mj1ouZx2WfVdk_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01N3sROR1ouZx3w1qvi_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01TDaHQq1ouZx69qnBN_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN0185qeZg1ouZwymqYz1_3967795285-0-cib.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Pearl Inlaid",1,0,,,,,,,,
38717,variation,632812921786-1,Sterling Silver Drop Earring Irregular Pearl Pendant - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN0185qeZg1ouZwymqYz1_3967795285-0-cib.jpg,,,632812921786,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
38632,variable,632894617361,Sterling Silver C-shape Drop Earring Five-Pointed Star Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01CUeIzk1ouZvsbCsyV_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01KhR9qT1ouZvktEKF7_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01YToVE21ouZvp3jsOP_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01aRqMYp1ouZvijwcBC_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/23257408405_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/23257426307_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,Electroplate,1,0,,,,,,,,
38710,variation,632894617361-1,Sterling Silver C-shape Drop Earring Five-Pointed Star Pendant - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20,,,,https://zecodo.com/wp-content/uploads/2022/12/23257426307_480399264.jpg,,,632894617361,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
38631,variable,633435563592,Sterling Silver C-shape Drop Earring Lightening Pendant Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01hQYhK11ouZvgZZdUL_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01cIqQT61ouZvmW8zQn_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01E6ruCk1ouZvi6o2gN_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01rldsRT1ouZvtGZ1Lt_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN0177dcJt1ouZvqqwv93_3967795285-0-cib.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
38700,variation,633435563592-1,Sterling Silver C-shape Drop Earring Lightening Pendant Zirconia Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01hQYhK11ouZvgZZdUL_3967795285-0-cib.jpg,,,633435563592,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
38610,variable,633437827029,Sterling Silver C-shape Drop Earring Asymmetric Star and Moon Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01UXYwDY1ouZvsb0XFQ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01uK4kfz1ouZvmWAjtz_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01lsZPJD1ouZvblgIMD_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01nyRV7j1ouZvkwqpFF_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/23171244105_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
38694,variation,633437827029-1,Sterling Silver C-shape Drop Earring Asymmetric Star and Moon Pendant - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01UXYwDY1ouZvsb0XFQ_3967795285-0-cib.jpg,,,633437827029,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
