ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
60959,variation,1129699475-5,2022广州秋冬新款欧美百搭真皮女包休闲流苏手提单肩斜挎女士包包 - 黄色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,150,,,,https://zecodo.com/wp-content/uploads/2023/01/3092462739_610693992.jpg,,,1129699475,,,,,,1,Color,黄色,,0,,,,,,,,,,,,,,,,,,,,
60430,variable,1155394554,鳄鱼纹头层手提包2022新款潮气质女士手拎包包女百搭真皮单肩女包,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,女士包包 > 女士手提包,,,"https://zecodo.com/wp-content/uploads/2023/01/21634935465_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21799448996_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21799451846_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21799460851_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21634950243_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21635112008_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21635097429_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN019klLsd290LFCWqghL_952538005-0-cib.jpg",,,,,,,,,0,Color,"蓝色, 黑, 酒红",1,0,material,真皮,1,0,style,欧美风范,1,0,,,,,,,,,,,,
60496,variation,1155394554-1,鳄鱼纹头层手提包2022新款潮气质女士手拎包包女百搭真皮单肩女包 - 蓝色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,158,,,,https://zecodo.com/wp-content/uploads/2023/01/21635112008_610693992.jpg,,,1155394554,,,,,,1,Color,蓝色,,0,,,,,,,,,,,,,,,,,,,,
60497,variation,1155394554-2,鳄鱼纹头层手提包2022新款潮气质女士手拎包包女百搭真皮单肩女包 - 黑,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,158,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN019klLsd290LFCWqghL_952538005-0-cib.jpg,,,1155394554,,,,,,1,Color,黑,,0,,,,,,,,,,,,,,,,,,,,
60498,variation,1155394554-3,鳄鱼纹头层手提包2022新款潮气质女士手拎包包女百搭真皮单肩女包 - 酒红,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,158,,,,https://zecodo.com/wp-content/uploads/2023/01/21635097429_610693992.jpg,,,1155394554,,,,,,1,Color,酒红,,0,,,,,,,,,,,,,,,,,,,,
62412,variable,43591572233,2022新款真皮女包托特包夏季手提大包牛皮上班通勤单肩包女大容量,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,女士包包 > 女士单肩包,,,"https://zecodo.com/wp-content/uploads/2023/01/O1CN01d8hIz9290LClh2BdX_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01h93k7w290LCmFmOxV_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN012fbQWX290LCpWPoBS_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01MktFQl290LCj2S5VC_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01iCERG4290LCr3xxIc_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01jpKjoI290LCpnw2qW_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN010sItMd290LCjJiXqt_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01lVTylG290LCopyH2j_952538005-0-cib.jpg",,,,,,,,,0,Color,"浅奶茶, 黑色, 浅盐卡",1,0,material,真皮,1,0,style,街头潮流,1,0,,,,,,,,,,,,
62504,variation,43591572233-1,2022新款真皮女包托特包夏季手提大包牛皮上班通勤单肩包女大容量 - 浅奶茶,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,145,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN010sItMd290LCjJiXqt_952538005-0-cib.jpg,,,43591572233,,,,,,1,Color,浅奶茶,,0,,,,,,,,,,,,,,,,,,,,
62505,variation,43591572233-2,2022新款真皮女包托特包夏季手提大包牛皮上班通勤单肩包女大容量 - 黑色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,145,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01jpKjoI290LCpnw2qW_952538005-0-cib.jpg,,,43591572233,,,,,,1,Color,黑色,,0,,,,,,,,,,,,,,,,,,,,
62506,variation,43591572233-3,2022新款真皮女包托特包夏季手提大包牛皮上班通勤单肩包女大容量 - 浅盐卡,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,145,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01lVTylG290LCopyH2j_952538005-0-cib.jpg,,,43591572233,,,,,,1,Color,浅盐卡,,0,,,,,,,,,,,,,,,,,,,,
60470,variable,530167891419,真皮女包包2022新款潮大容量女包时尚包单肩斜挎ins百搭女士包,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,女士包包 > 女士手提包,,,"https://zecodo.com/wp-content/uploads/2023/01/O1CN01Y4A5jG21cnTv3HWOy_6000000007006-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/22062779859_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21895122799_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/22062791840_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN018rgQQZ1E0rVORUEEG_6000000000290-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/21895548630_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/21895569154_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01jXgSnu290LHlxhJGu_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/21895560512_610693992.jpg",,,,,,,,,0,Color,"黑色, 酒红色, 绿色, 蓝色",1,0,material,真皮,1,0,style,欧美复古,1,0,,,,,,,,,,,,
60544,variation,530167891419-1,真皮女包包2022新款潮大容量女包时尚包单肩斜挎ins百搭女士包 - 黑色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,155,,,,https://zecodo.com/wp-content/uploads/2023/01/21895560512_610693992.jpg,,,530167891419,,,,,,1,Color,黑色,,0,,,,,,,,,,,,,,,,,,,,
60545,variation,530167891419-2,真皮女包包2022新款潮大容量女包时尚包单肩斜挎ins百搭女士包 - 酒红色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,155,,,,https://zecodo.com/wp-content/uploads/2023/01/21895548630_610693992.jpg,,,530167891419,,,,,,1,Color,酒红色,,0,,,,,,,,,,,,,,,,,,,,
